"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"7940",360000,2150,8,2150,"2.5",0,"3","2","0",24,0,2400,"98058",0
"7941",760000,1170,7,1170,"1.5",0,"3","1","0",60,0,1870,"98004",0
"7942",450000,1830,7,1010,"1.75",820,"3","1","0",76,2,1200,"98115",0
"7943",612500,2730,9,2730,"2.5",0,"4","2","0",24,0,2730,"98011",0
"7944",280000,1090,7,1090,"1",0,"3","1","0",53,0,1090,"98056",0
"7945",750000,2560,9,2560,"2.5",0,"3","2","0",22,0,2800,"98027",0
"7946",237000,1160,7,1160,"1",0,"3","1","0",57,0,1280,"98056",0
"7947",441500,1010,7,1010,"1.75",0,"2","1.5","0",96,0,1470,"98105",0
"7948",251000,1650,7,1650,"2",0,"3","1","0",26,0,1510,"98038",0
"7949",2e+05,2120,7,1220,"1",900,"3","1","0",73,0,1790,"98168",0
"7950",332000,960,7,760,"1",200,"1","1","0",107,0,1620,"98112",0
"7951",401500,1509,8,1509,"2.5",0,"3","3","0",1,0,1509,"98133",0
"7952",585000,2270,8,1300,"1.75",970,"4","1","0",58,0,2380,"98155",0
"7953",340000,1954,8,1954,"2.5",0,"4","2","0",10,0,1714,"98055",0
"7954",920000,2800,9,2800,"3.5",0,"3","1","0",10,0,2420,"98053",0
"7955",153000,1270,6,1270,"1",0,"3","1.5","0",71,0,1110,"98178",0
"7956",299950,1810,7,1080,"2.25",730,"4","1","0",29,0,1570,"98023",0
"7957",440000,2410,8,2410,"2.5",0,"4","2","0",32,0,2420,"98058",0
"7958",293000,1690,7,1690,"2.5",0,"3","2","0",12,0,2610,"98038",0
"7959",203000,1190,7,1190,"1.75",0,"3","1","0",0,0,1200,"98178",2015
"7960",193000,1280,7,1280,"1.75",0,"2","1","0",24,0,1450,"98002",0
"7961",305000,1460,7,1460,"1.75",0,"3","1","0",50,0,2200,"98155",0
"7962",495000,1600,8,1130,"1.75",470,"4","1","0",56,0,1090,"98125",0
"7963",420000,1770,7,1130,"1.75",640,"3","1","0",63,0,1900,"98125",0
"7964",569500,2800,8,1700,"2.5",1100,"4","1","0",44,0,2460,"98177",0
"7965",620000,2680,9,2680,"2.5",0,"4","2","0",26,0,2810,"98029",0
"7966",466000,1680,7,1680,"1.75",0,"3","1","0",56,0,1690,"98006",0
"7967",355500,1120,7,1120,"1",0,"3","1","0",53,0,1210,"98034",0
"7968",687500,1040,6,1040,"1",0,"2","1","0",60,0,1640,"98033",0
"7969",432100,1790,8,1790,"2.25",0,"3","2","0",40,0,1780,"98052",0
"7970",5e+05,2410,8,2410,"2.5",0,"3","1.5","0",39,0,2420,"98006",0
"7971",690000,3370,8,2140,"3.25",1230,"5","2","0",27,0,2990,"98029",0
"7972",350000,800,6,800,"1",0,"2","1","0",66,0,1280,"98118",0
"7973",268000,1380,7,870,"1",510,"2","1","0",72,0,1450,"98108",0
"7974",120000,990,4,990,"1",0,"2","1","0",70,0,1560,"98042",0
"7975",285000,1800,7,1800,"2.5",0,"4","2","0",21,0,1970,"98022",0
"7976",365000,1820,7,1380,"1.5",440,"4","1","0",60,0,1450,"98006",0
"7977",635000,2620,7,2620,"2.5",0,"3","2","0",13,0,2280,"98053",0
"7978",630000,2290,9,2290,"2.5",0,"2","2","0",10,0,2290,"98029",0
"7979",450000,2200,7,2200,"3",0,"4","2","0",47,0,1780,"98103",0
"7980",590000,2940,8,1850,"2.5",1090,"4","1","0",41,0,2030,"98074",0
"7981",895000,1700,8,1260,"1.75",440,"2","1","0",65,1,2200,"98199",0
"7982",160000,860,6,860,"1",0,"3","1","0",52,0,1660,"98030",0
"7983",520000,910,7,910,"1",0,"2","1","0",91,0,1050,"98107",0
"7984",432000,2820,8,2820,"3.25",0,"4","2","0",39,0,2360,"98058",0
"7985",141800,930,5,930,"1",0,"2","1","0",73,0,930,"98056",0
"7986",980000,2190,8,2190,"2",0,"4","2.5","0",105,0,2190,"98103",0
"7987",1290000,3430,9,3430,"2.5",0,"4","2","0",1,0,1530,"98033",0
"7988",740000,2560,8,1480,"2.75",1080,"4","1","0",56,0,2600,"98115",0
"7989",230000,770,6,770,"1",0,"2","1","0",67,0,780,"98106",0
"7990",3400000,5230,10,3740,"4.5",1490,"3","2","1",10,4,3670,"98040",0
"7991",954500,2440,8,1830,"2.25",610,"3","1","0",41,2,2730,"98008",0
"7992",622000,1650,8,1650,"1.5",0,"3","1.5","0",86,0,1650,"98122",0
"7993",90000,780,5,780,"1",0,"1","1","0",110,0,1150,"98108",0
"7994",342000,1260,8,1260,"3",0,"3","3","0",17,0,1260,"98103",0
"7995",305000,2320,7,2320,"2.5",0,"4","2","0",8,0,2230,"98042",0
"7996",259900,1560,7,1060,"2.75",500,"4","1","0",36,3,2140,"98001",0
"7997",420000,2330,6,1600,"2",730,"3","1.5","0",1,0,1380,"98146",2014
"7998",250000,1400,6,1100,"1",300,"2","1.5","0",86,0,2250,"98168",0
"7999",249950,1450,7,1450,"1.5",0,"3","1","0",54,0,1270,"98198",0
"8000",199000,1140,6,990,"1",150,"2","1","0",83,0,2320,"98055",0
"8001",355200,1120,7,1120,"1",0,"3","1","0",61,0,1410,"98146",0
"8002",425000,1970,7,1680,"1.5",290,"3","1","0",60,0,2200,"98155",0
"8003",379500,1110,7,1110,"1",0,"3","1","0",35,0,1510,"98052",0
"8004",860000,3070,9,3070,"2.5",0,"4","2","0",6,0,2190,"98033",0
"8005",335000,1940,8,1940,"2.5",0,"3","2","0",11,0,2070,"98058",0
"8006",865000,3050,10,3050,"2.5",0,"3","2","0",18,0,3543,"98074",0
"8007",390000,1240,7,1240,"1",0,"3","1.5","0",113,0,1680,"98144",0
"8008",569950,3380,8,3380,"4.25",0,"5","2","0",1,0,2790,"98148",0
"8009",495500,3190,9,3190,"2.5",0,"3","2","0",9,0,2970,"98059",0
"8010",476500,1670,7,1390,"1.75",280,"4","1","0",62,0,1720,"98118",0
"8011",261000,1660,7,1660,"1",0,"3","1","0",58,0,1380,"98056",0
"8012",375000,2070,7,2070,"2",0,"4","1","0",60,0,1300,"98006",0
"8013",550000,2070,7,2070,"2",0,"4","1","0",60,0,1300,"98006",0
"8014",230000,1430,7,930,"1",500,"2","1","0",66,0,1110,"98118",0
"8015",526750,2270,8,1570,"2.5",700,"5","1","0",52,0,2020,"98028",0
"8016",606000,1980,6,1070,"2",910,"3","1.5","0",104,0,1330,"98033",0
"8017",368500,2500,8,1780,"2.75",720,"4","1","0",38,0,2180,"98031",0
"8018",275000,1230,7,1230,"1",0,"3","1","0",42,0,1550,"98070",0
"8019",342000,1390,7,1390,"1",0,"4","1.5","0",60,0,1760,"98155",0
"8020",278100,2120,7,1600,"1.75",520,"4","1","0",37,0,2160,"98023",0
"8021",450000,1540,7,850,"2.75",690,"4","1","0",86,2,1180,"98126",0
"8022",349950,2000,7,2000,"2.5",0,"4","2","0",10,0,2410,"98058",0
"8023",425000,2400,8,2400,"2.5",0,"4","2","0",14,0,2460,"98038",0
"8024",435000,2110,7,1510,"2.75",600,"4","1","0",53,0,1660,"98011",0
"8025",460000,2550,7,1300,"2.5",1250,"4","1","0",54,0,2080,"98155",0
"8026",323000,1440,7,1440,"1.75",0,"4","1","0",52,0,1940,"98155",0
"8027",325000,810,6,810,"1",0,"2","1","0",71,0,990,"98106",0
"8028",480000,1170,6,690,"1.75",480,"2","1","0",91,0,1240,"98117",0
"8029",1325000,3590,9,2950,"2.5",640,"3","1","0",8,0,1620,"98005",2007
"8030",210000,2090,7,1280,"1.75",810,"4","1","0",59,0,2190,"98178",0
"8031",920000,3820,9,2830,"4.5",990,"5","2","0",15,3,1750,"98116",0
"8032",399000,1460,8,1460,"1",0,"3","1","0",56,0,1470,"98125",0
"8033",631750,2360,7,1180,"1.75",1180,"3","1","0",75,0,1660,"98117",0
"8034",184000,1100,6,1100,"1",0,"3","1","0",53,0,1100,"98023",0
"8035",333000,2100,8,2100,"2.5",0,"4","2","0",41,0,2060,"98058",0
"8036",218000,1310,6,1310,"2",0,"2","2","0",11,0,1360,"98038",0
"8037",258305,750,5,750,"1.5",0,"2","1","0",96,0,1350,"98118",0
"8038",775000,1720,8,1720,"1.5",0,"5","1.5","0",100,0,1720,"98103",0
"8039",515000,3370,7,3200,"2.5",170,"3","2","0",64,0,1730,"98133",0
"8040",455000,1200,8,1000,"1.5",200,"2","2","0",0,0,1320,"98144",0
"8041",440000,1830,7,1830,"2.5",0,"3","2.5","0",61,0,1340,"98155",0
"8042",1440000,3870,11,2760,"3.5",1110,"3","2","0",13,0,2530,"98102",0
"8043",850000,2220,8,1620,"2.25",600,"3","2","0",96,0,2030,"98122",0
"8044",480000,2920,8,1850,"1.75",1070,"3","1","0",54,0,1540,"98028",0
"8045",420000,2540,8,1520,"2.75",1020,"5","1","0",1,0,1800,"98058",2014
"8046",408000,1970,7,1590,"1.75",380,"3","1","0",39,0,1790,"98072",0
"8047",278000,2170,7,1100,"1.75",1070,"5","1","0",53,0,1810,"98003",0
"8048",1195000,2350,9,1560,"3",790,"3","2","0",14,0,2000,"98112",0
"8049",454000,2630,9,2630,"2.25",0,"4","2","0",36,0,2270,"98042",0
"8050",1851000,4120,8,2070,"2.5",2050,"4","1","1",50,4,3620,"98006",0
"8051",499000,2440,7,2440,"2.25",0,"4","2","0",8,0,2440,"98065",0
"8052",590000,3480,8,3480,"3",0,"5","2","0",3,0,2800,"98059",0
"8053",385000,1900,8,1560,"3.5",340,"3","2","0",16,0,1360,"98108",0
"8054",1250000,3160,9,3160,"3.25",0,"4","2","0",4,2,3450,"98034",0
"8055",202200,1330,8,1330,"1.75",0,"2","1","0",36,0,1220,"98198",0
"8056",450000,1420,7,960,"2.25",460,"3","1","0",39,0,1480,"98033",0
"8057",435000,2570,8,2570,"2",0,"3","1.5","0",29,0,2280,"98038",0
"8058",550000,1270,5,1270,"1",0,"2","1","0",107,0,1870,"98042",0
"8059",361000,2470,7,1550,"2.25",920,"3","1","0",42,2,1660,"98178",0
"8060",760000,2590,9,2590,"2.25",0,"4","2","0",36,0,2620,"98006",0
"8061",902000,3030,9,3030,"2.5",0,"4","2","0",12,0,2570,"98033",0
"8062",505000,1240,7,1240,"1.75",0,"3","1.5","0",64,0,2110,"98116",0
"8063",2e+05,1040,6,1040,"1",0,"3","1","0",54,0,1040,"98023",0
"8064",260000,2320,7,1270,"2.25",1050,"5","1","0",48,0,1760,"98001",0
"8065",417000,1190,7,1190,"1",0,"2","1.5","0",87,0,1920,"98117",0
"8066",287500,2030,8,1360,"2.25",670,"3","1","0",29,0,1720,"98023",0
"8067",450000,1390,7,1390,"1.5",0,"3","1","0",54,0,1750,"98033",0
"8068",825000,2050,8,2050,"1.75",0,"2","1.5","0",36,2,1940,"98119",0
"8069",1475000,3050,9,2330,"3",720,"4","2","0",89,0,3020,"98112",0
"8070",319950,1240,6,1240,"1",0,"2","1.5","0",94,0,1520,"98118",0
"8071",682000,3030,9,3030,"2.5",0,"4","2","0",34,0,2600,"98072",0
"8072",560000,1930,8,1130,"1.75",800,"3","1","0",59,0,1870,"98119",0
"8073",350000,1490,7,1490,"1.75",0,"3","1","0",30,0,1450,"98155",0
"8074",270000,1510,7,1510,"2",0,"3","1","0",20,0,1370,"98022",0
"8075",284000,1320,7,1320,"1.75",0,"3","1","0",25,0,1660,"98092",0
"8076",308000,2330,8,2330,"2.5",0,"4","2","0",11,0,2330,"98031",0
"8077",450000,2240,7,1120,"2",1120,"4","1","0",59,0,1340,"98106",0
"8078",540000,2050,8,2050,"2.5",0,"4","2","0",26,0,2240,"98077",0
"8079",380000,1680,7,1130,"1.5",550,"4","1","0",56,0,1770,"98177",0
"8080",522500,2200,7,2200,"2.75",0,"4","1.5","0",44,0,1710,"98014",0
"8081",118000,670,6,670,"1",0,"1","1","0",37,0,1600,"98038",0
"8082",280400,1730,7,1010,"1.75",720,"4","1","0",47,0,1620,"98003",0
"8083",710000,2710,8,1690,"2.75",1020,"4","1.5","0",20,0,2110,"98075",0
"8084",720000,3410,8,3410,"3.25",0,"3","2","0",22,0,1660,"98014",0
"8085",787000,1330,8,1330,"1.75",0,"3","1","0",54,0,1690,"98004",0
"8086",537000,1990,8,1990,"2.5",0,"4","2","0",3,0,1990,"98034",0
"8087",650000,1900,7,1500,"1.5",400,"2","1","0",99,0,2130,"98144",0
"8088",154200,1310,6,910,"1",400,"4","1","0",67,0,1310,"98146",0
"8089",238000,1690,7,1080,"2.5",610,"4","1","0",36,0,1690,"98023",0
"8090",285650,1040,7,1040,"1",0,"3","1","0",62,0,1420,"98155",0
"8091",485500,1340,8,1190,"1.5",150,"2","2","0",9,0,1460,"98122",0
"8092",315000,1120,7,1120,"1",0,"2","1","0",73,0,1320,"98155",0
"8093",4668000,9640,12,4820,"6.75",4820,"5","1","1",6,4,3270,"98040",2009
"8094",627000,2310,7,2310,"2",0,"3","2","0",50,0,1430,"98033",0
"8095",525000,2190,8,2190,"2.5",0,"3","2","0",21,0,2460,"98027",0
"8096",526000,1220,8,930,"3.25",290,"3","2","0",1,0,1303,"98105",0
"8097",480000,1200,7,1060,"1.5",140,"3","1","0",105,0,1410,"98115",0
"8098",970000,3840,9,3840,"3.5",0,"3","2","0",19,0,3810,"98077",0
"8099",640000,2460,8,1560,"2.5",900,"4","1","0",50,0,1830,"98177",0
"8100",279000,1630,8,1320,"2.5",310,"3","1","0",30,0,1650,"98042",0
"8101",303000,970,6,970,"2",0,"2","1","0",75,0,1850,"98146",0
"8102",315000,1780,6,930,"2",850,"4","1.5","0",97,0,1910,"98178",0
"8103",336500,1760,7,1080,"1.75",680,"4","1","0",36,0,1830,"98058",0
"8104",163250,770,6,770,"1",0,"2","1","0",64,0,1140,"98118",0
"8105",444950,1760,7,1050,"1",710,"3","1","0",53,0,2060,"98011",0
"8106",285000,990,7,990,"1",0,"2","2","0",17,0,1260,"98144",0
"8107",370000,1250,7,940,"1",310,"2","1","0",77,0,2030,"98115",0
"8108",330000,1440,7,1440,"2.25",0,"3","2","0",18,0,1530,"98106",0
"8109",395000,1960,7,980,"2",980,"2","1","0",65,0,1240,"98108",0
"8110",440000,2510,7,1460,"3",1050,"6","1","0",71,0,1390,"98108",0
"8111",625000,2920,8,2920,"2.75",0,"4","2","0",3,0,3030,"98059",0
"8112",435000,1730,8,1730,"2.5",0,"3","2","0",24,0,1750,"98045",0
"8113",299950,1570,7,1570,"2.5",0,"3","2","0",10,0,1970,"98019",0
"8114",560000,970,7,970,"1.75",0,"2","1","0",71,0,1340,"98199",0
"8115",380000,2800,8,2800,"3",0,"4","2","0",13,0,3610,"98038",0
"8116",333000,1580,6,1580,"2",0,"4","2","0",109,0,1190,"98144",0
"8117",499000,1220,7,920,"1",300,"2","1","0",89,0,1270,"98117",0
"8118",386000,1550,6,1330,"1.5",220,"3","1","0",35,0,1150,"98118",0
"8119",320600,1220,6,720,"2",500,"3","1","0",1,0,1640,"98166",2014
"8120",285000,1651,6,1651,"2",0,"2","1","0",69,0,1510,"98070",0
"8122",175000,800,5,800,"1",0,"2","1","0",82,0,1220,"98030",0
"8123",544800,3190,9,3190,"2.75",0,"5","2","0",11,0,3100,"98058",0
"8124",220000,1720,7,1140,"1.75",580,"3","1","0",34,0,1120,"98092",0
"8125",374000,1100,9,1100,"2.25",0,"2","2","0",6,0,1100,"98118",0
"8126",2e+05,1010,7,1010,"2",0,"3","1","0",31,0,1540,"98031",0
"8127",259950,1010,7,1010,"2",0,"3","1","0",31,0,1540,"98031",0
"8128",255000,1760,7,1140,"2.75",620,"4","1","0",44,0,1800,"98023",0
"8129",447000,1400,7,1040,"1.75",360,"3","1","0",40,0,1860,"98034",0
"8130",287000,1820,7,1820,"2.5",0,"3","1.5","0",7,0,1480,"98022",2008
"8131",344950,1470,6,1470,"2",0,"3","1","0",83,0,1660,"98133",0
"8132",212000,770,6,770,"1",0,"2","1","0",94,0,1100,"98024",0
"8133",425000,1340,7,1190,"2.75",150,"5","1","0",53,0,1950,"98034",0
"8134",170000,480,5,480,"1",0,"1","1","0",93,0,890,"98065",0
"8135",565000,1260,7,1260,"1",0,"3","1.5","0",87,0,1130,"98103",0
"8136",234000,870,6,870,"1",0,"2","1","0",75,0,1370,"98146",0
"8137",1511250,4010,11,2600,"2.5",1410,"3","1","0",32,3,4010,"98006",0
"8138",345000,2340,7,1280,"2.5",1060,"3","1","0",22,0,2340,"98188",0
"8139",415000,1770,8,1770,"2.75",0,"3","2","0",6,0,1760,"98065",0
"8140",760000,2660,7,1670,"1.75",990,"5","1.5","0",93,0,1570,"98115",0
"8141",484000,3600,9,3600,"2.5",0,"5","2","0",39,0,2860,"98166",0
"8142",360000,1230,8,1230,"1.75",0,"2","2","0",9,0,1380,"98029",0
"8143",875000,3270,11,3270,"2.75",0,"3","1.5","0",27,0,3480,"98077",0
"8144",930000,3100,10,3100,"2.5",0,"3","1","0",61,0,3000,"98177",0
"8145",250000,1900,7,950,"2",950,"3","1","0",49,0,1690,"98038",0
"8146",394000,1750,8,1750,"2",0,"2","2","0",3,0,1650,"98065",0
"8147",865000,3380,9,2160,"3.5",1220,"4","2","0",8,1,2910,"98074",0
"8148",477500,2090,7,2090,"2",0,"2","2","0",30,1,1600,"98116",1985
"8149",1250000,4120,8,2060,"2.75",2060,"4","1","0",68,4,3680,"98116",0
"8150",270000,1260,6,840,"1.75",420,"3","1","0",68,0,1340,"98155",0
"8151",567000,1800,8,1230,"2.25",570,"3","1","0",41,0,1800,"98052",0
"8152",635000,1960,8,980,"2.5",980,"3","1","0",75,0,1440,"98118",0
"8153",1865000,4460,10,3460,"2.75",1000,"6","2.5","0",85,2,2750,"98105",0
"8154",183000,1330,7,1330,"1.75",0,"3","1","0",42,0,1590,"98092",0
"8155",309933,1820,6,1220,"1.75",600,"3","1","0",65,0,1340,"98042",0
"8156",945800,3360,8,1760,"2.75",1600,"4","1","0",42,0,2620,"98006",0
"8157",503000,2860,8,1510,"1.75",1350,"2","1","1",12,4,2720,"98023",2003
"8158",220000,1460,7,1460,"1",0,"3","1","0",58,0,1460,"98055",0
"8159",335000,1900,8,1900,"1.75",0,"3","1","0",28,0,1950,"98092",0
"8160",650000,1790,7,1240,"2.25",550,"3","1","0",46,2,2610,"98075",0
"8161",511000,3100,10,3100,"3.5",0,"4","2","0",10,0,3350,"98031",0
"8162",275000,900,6,900,"1",0,"2","1","0",77,0,1440,"98045",0
"8163",576250,1530,7,1260,"1.75",270,"2","2","0",26,0,1470,"98107",0
"8164",1452000,2070,9,1760,"3.25",310,"2","2","1",27,3,2740,"98075",0
"8165",186000,1340,5,920,"2",420,"3","1","0",22,0,980,"98002",1993
"8166",655100,1220,7,1220,"1",0,"1","1","0",93,0,1970,"98115",0
"8167",328000,2370,9,2370,"2.5",0,"4","2","0",17,0,2590,"98092",0
"8168",441000,1890,8,1460,"2.5",430,"3","1","0",42,0,2040,"98133",0
"8169",370000,1480,7,1480,"1.75",0,"3","1.5","0",34,0,1720,"98059",0
"8170",630000,1050,7,1050,"1",0,"2","1","0",56,0,2400,"98040",0
"8171",470500,2070,7,1720,"2.25",350,"4","1","0",57,0,1690,"98028",0
"8172",285950,1170,6,1170,"1",0,"2","1","0",67,0,1130,"98168",0
"8173",698000,1090,7,1090,"1.5",0,"3","1","0",57,0,2010,"98040",0
"8174",268000,1650,7,1650,"2.5",0,"3","2","0",24,0,1850,"98031",0
"8175",1625000,4410,11,3570,"3.75",840,"4","3","0",12,4,2770,"98116",0
"8176",355000,1780,7,1780,"2.5",0,"4","2","0",22,0,2005,"98058",0
"8177",299000,1550,7,1250,"1",300,"3","1","0",63,0,2120,"98118",0
"8178",1003000,2290,7,2170,"2.75",120,"4","2","0",89,0,1910,"98115",0
"8179",275000,2220,7,2220,"2",0,"4","1.5","0",57,0,1660,"98030",0
"8180",475000,1150,6,1030,"1.75",120,"3","1","0",97,0,1270,"98106",0
"8181",260000,2000,8,2000,"2.5",0,"4","2","0",26,0,2390,"98042",0
"8182",416000,1270,7,1270,"1.75",0,"2","1.5","0",83,0,1480,"98133",0
"8183",495000,1810,7,1810,"1",0,"5","1.5","0",100,2,1860,"98178",0
"8184",357500,1450,6,1450,"1",0,"3","1","0",63,0,1450,"98125",0
"8185",459500,1170,7,1170,"1.5",0,"2","3","0",12,0,1170,"98103",0
"8186",258000,1730,8,1730,"2.5",0,"3","2","0",21,0,1780,"98003",0
"8187",6e+05,2680,8,2680,"2.25",0,"3","1","0",53,0,2340,"98059",0
"8188",665000,1260,7,1260,"1",0,"3","1.5","0",78,2,2500,"98136",0
"8189",165000,1020,6,1020,"1.5",0,"3","1","0",56,0,1320,"98056",0
"8190",297000,1970,7,1970,"2.5",0,"5","2","0",21,0,1970,"98022",0
"8191",350000,830,7,830,"1",0,"2","1","0",73,0,1220,"98126",0
"8192",2450000,5030,11,3250,"4.5",1780,"4","2","0",7,2,3640,"98040",0
"8193",180000,800,6,800,"1",0,"2","1","0",57,0,1090,"98058",0
"8194",339950,1330,6,720,"1.75",610,"3","1","0",34,0,1770,"98168",0
"8195",365000,1030,7,1030,"1",0,"3","1","0",63,0,1030,"98146",0
"8196",955000,5660,10,4100,"4.25",1560,"4","2","0",14,0,3620,"98019",0
"8197",732000,2330,9,1410,"2.5",920,"3","2","0",11,4,2640,"98107",0
"8198",5e+05,1540,6,770,"1.75",770,"3","1","0",68,0,2020,"98040",0
"8199",610000,2040,7,1100,"2.75",940,"6","1","0",54,2,2230,"98008",0
"8200",525000,1540,8,1540,"2",0,"3","1","0",11,0,1510,"98125",0
"8201",170000,1920,7,1220,"1",700,"4","1","0",49,0,1490,"98188",0
"8202",3e+05,1870,7,1870,"2.5",0,"3","2","0",10,0,2190,"98042",0
"8203",389500,2960,9,1940,"3.5",1020,"5","2","0",29,0,2210,"98023",0
"8204",330000,1690,7,1690,"1.5",0,"3","1","0",60,0,1990,"98166",0
"8205",269950,1610,7,1610,"2.25",0,"3","2","0",27,0,1640,"98042",0
"8206",107000,670,6,670,"1",0,"2","1","0",67,0,1480,"98106",0
"8207",249000,1752,8,1752,"1",0,"3","2","0",10,2,1800,"98032",0
"8208",442500,1540,7,1540,"2",0,"4","1.5","0",80,0,1630,"98125",0
"8209",579000,3160,9,3160,"2.5",0,"3","2","0",13,3,2110,"98010",0
"8210",621500,2570,8,2570,"1.75",0,"3","2","0",31,0,2990,"98075",0
"8211",203000,1370,7,1080,"1.5",290,"3","1","0",57,0,1400,"98198",0
"8212",222900,860,5,860,"1",0,"2","1","0",73,0,900,"98056",0
"8213",453000,1680,7,1680,"1.5",0,"2","1.5","0",24,0,1610,"98038",0
"8214",190000,930,6,930,"0.75",0,"1","1","0",74,0,2000,"98178",0
"8215",320000,1820,7,1150,"1.75",670,"4","1","0",53,0,1610,"98058",0
"8216",733500,2120,8,2120,"1.5",0,"3","1.5","0",111,0,1960,"98122",0
"8217",555000,3330,9,3330,"2.25",0,"4","2","0",21,0,3330,"98059",0
"8218",364950,2520,7,1850,"2.25",670,"3","2","0",12,0,2260,"98038",0
"8219",490000,1560,7,1160,"1.75",400,"3","1","0",26,0,1690,"98033",0
"8220",688000,2250,8,1350,"1.75",900,"5","1","0",58,1,2580,"98125",0
"8221",165000,640,6,640,"1",0,"2","1","0",73,0,840,"98106",0
"8222",506000,3880,7,3880,"3.75",0,"5","2","0",11,0,2160,"98056",0
"8223",2193000,3360,10,2770,"2.25",590,"3","2","0",11,0,3450,"98112",2004
"8224",754000,2350,8,1510,"1.75",840,"5","1","0",47,0,2220,"98008",0
"8225",949950,2340,8,2340,"2.5",0,"5","2","1",56,4,2200,"98118",0
"8226",443600,1430,8,1430,"2.5",0,"3","3","0",12,0,1310,"98117",0
"8227",380600,1920,7,1920,"2.5",0,"3","2","0",17,0,1920,"98019",0
"8228",722800,4330,10,3630,"3.25",700,"3","2","0",30,0,3220,"98074",0
"8229",342888,790,6,790,"1",0,"2","1","0",67,0,1460,"98118",0
"8230",555000,2350,8,1350,"1.75",1000,"4","1","0",58,2,2060,"98115",0
"8231",613000,1350,7,1350,"2.5",0,"3","2","0",24,0,1900,"98122",0
"8232",480000,1470,8,1470,"2",0,"3","1","0",59,0,1480,"98125",0
"8233",619500,1680,7,1680,"1.5",0,"6","1.5","0",104,0,1890,"98033",0
"8234",437000,1890,8,1290,"2.5",600,"4","1","0",35,0,1720,"98052",0
"8235",621000,2030,8,2030,"2.5",0,"4","1","0",56,0,2130,"98006",0
"8236",810000,1760,8,1760,"1.75",0,"4","1.5","0",109,0,1760,"98103",0
"8237",415000,1950,7,1350,"2.25",600,"3","1","0",51,0,1300,"98155",0
"8238",250000,1440,6,1080,"1",360,"4","1","0",97,0,1620,"98126",0
"8239",585000,2230,8,1260,"1.5",970,"3","1","0",47,1,2120,"98136",0
"8240",220000,1180,7,1180,"1",0,"3","1.5","0",69,0,1470,"98155",0
"8241",580000,2500,7,1400,"2.5",1100,"5","1","0",52,0,2820,"98007",0
"8242",1320000,2680,9,1820,"2.75",860,"3","1","0",51,0,3060,"98039",0
"8243",675000,2040,8,1610,"2.5",430,"4","1","0",47,0,1730,"98052",0
"8244",695000,2660,9,2660,"2.75",0,"4","2","0",13,0,2820,"98075",0
"8245",915000,2580,7,1730,"2.75",850,"5","1","0",61,0,2040,"98004",0
"8246",375000,1000,7,1000,"1",0,"3","1","0",68,0,1000,"98125",0
"8247",5e+05,1330,8,1140,"1.5",190,"3","2","0",7,0,1330,"98116",0
"8248",335000,1420,7,1420,"2",0,"2","1","0",11,0,2140,"98038",0
"8249",170000,1280,6,1280,"1",0,"2","1.5","0",103,0,1520,"98001",0
"8250",320900,2200,7,1400,"2.5",800,"5","1","0",44,0,1360,"98010",0
"8251",508000,1800,8,1440,"1.75",360,"3","1","0",37,0,2210,"98052",0
"8252",228950,1200,7,1200,"1.75",0,"3","1","0",47,0,1200,"98023",0
"8253",433000,1840,6,1080,"2",760,"4","1.5","0",86,0,1170,"98106",0
"8254",267500,960,6,960,"1",0,"2","1","0",64,0,1010,"98126",0
"8255",910000,2890,8,2090,"1.5",800,"4","2","0",76,4,2550,"98118",0
"8256",370000,1290,7,1290,"1.75",0,"3","1","0",31,0,1770,"98072",0
"8257",320000,1140,6,1140,"1",0,"2","1.5","0",104,0,1190,"98126",0
"8258",660000,1750,8,1750,"1.75",0,"3","1","0",59,1,2060,"98117",0
"8259",787888,2580,9,2580,"2.25",0,"4","2","0",38,0,2690,"98040",0
"8260",329000,2650,9,2650,"2.5",0,"4","2","0",10,0,2610,"98042",0
"8261",602000,1470,7,970,"1",500,"2","1","0",74,0,1950,"98105",0
"8262",375000,1640,7,1640,"2",0,"3","1","0",56,0,1340,"98028",0
"8263",212000,620,6,620,"1",0,"1","1","0",89,0,1160,"98166",0
"8264",224000,1440,7,1440,"1.5",0,"3","1","0",38,0,1440,"98118",0
"8265",315500,1160,7,1160,"2",0,"3","1","0",29,0,1130,"98019",0
"8266",350000,1070,7,1070,"1",0,"2","1","0",113,0,2030,"98102",0
"8267",389000,3560,7,3560,"4.5",0,"6","2","0",26,0,1710,"98002",0
"8268",285000,1720,7,1720,"1.75",0,"3","1","0",53,0,1840,"98168",0
"8269",425000,1530,8,1530,"1.75",0,"3","1","0",57,0,1660,"98133",0
"8270",190000,1270,7,1270,"1.75",0,"3","1","0",35,0,1830,"98030",0
"8271",374000,1510,7,1510,"1.75",0,"3","1","0",44,0,1600,"98027",0
"8272",292000,880,6,880,"1",0,"2","1","0",111,0,1080,"98118",0
"8273",475000,2020,7,1320,"1.75",700,"5","1.5","0",104,0,1130,"98103",0
"8274",546500,1410,7,820,"2.5",590,"3","1","0",30,0,1410,"98117",0
"8275",82000,860,6,860,"1",0,"3","1","0",61,0,1140,"98146",0
